Product,CVE Name,Publisher,CVE Severity,CVSS 3 Vector,In CISA  S KEV,CVE Publish Date,CVSS 3 Base Score,CVE Detected Date,CVSS 2 Base Score,Patch Release Date,Vulnerability Link,Vulnerability Summary,CVSS 3 Exploitability Score,Patch,Edition,Version,Endpoint,Sub Version,Organization,Product Raw Entry
SQL Server 2022,CVE-2024-29982,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358548/CVE-2024-29982,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/19/26 03:10:44,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLMD82,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2019,CVE-2024-28942,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 02:13:52,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358570/CVE-2024-28942,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL38-ANKUR,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Windows 11,CVE-2026-20832,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441053/CVE-2026-20832,Windows Remote Procedure Call Interface Definition Language (IDL) Elevation of Privilege Vulnerability,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20805,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,Yes,01/13/26 18:16:00,5.5,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441077/CVE-2026-20805,Exposure of sensitive information to an unauthorized actor in Desktop Windows Manager allows an authorized attacker to disclose information locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
SQL Server 2019,CVE-2025-49717,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,07/08/25 17:15:00,8.5,01/18/26 23:32:39,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/414339/CVE-2025-49717,Heap-based buffer overflow in SQL Server allows an authorized attacker to execute code over a network.,1.8,,,15.0.4382.1,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2025-59499,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,11/11/25 18:15:00,8.8,01/19/26 02:12:59,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/431418/CVE-2025-59499,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL38-ANKUR,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
Windows 11,CVE-2026-20808,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441076/CVE-2026-20808,Concurrent execution using shared resource with improper synchronization (race condition) in Printer Association Object allows an authorized attacker to elevate privileges locally.,1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20809,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441075/CVE-2026-20809,Time-of-check time-of-use (toctou) race condition in Windows Kernel Memory allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20811,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441073/CVE-2026-20811,Access of resource using incompatible type (type confusion) in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/18/26 14:59:46,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLV-GAYATHRI,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2019,CVE-2025-49718,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,07/08/25 17:15:00,7.5,01/18/26 23:32:39,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/414338/CVE-2025-49718,Use of uninitialized resource in SQL Server allows an unauthorized attacker to disclose information over a network.,3.9,,,15.0.4382.1,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2025-49719,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,07/08/25 17:15:00,7.5,01/18/26 23:32:39,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/414337/CVE-2025-49719,Improper input validation in SQL Server allows an unauthorized attacker to disclose information over a network.,3.9,,,15.0.4382.1,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
Windows 11,CVE-2026-20872,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,6.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441018/CVE-2026-20872,External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,2.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20918,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441012/CVE-2026-20918,Concurrent execution using shared resource with improper synchronization (race condition) in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20877,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441013/CVE-2026-20877,Use after free in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20876,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,6.7,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441014/CVE-2026-20876,Heap-based buffer overflow in Windows Virtualization-Based Security (VBS) Enclave allows an authorized attacker to elevate privileges locally.,0.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20875,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,01/13/26 18:16:00,7.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441015/CVE-2026-20875,Null pointer dereference in Windows Local Security Authority Subsystem Service (LSASS) allows an unauthorized attacker to deny service over a network.,3.9,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20874,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441016/CVE-2026-20874,Concurrent execution using shared resource with improper synchronization (race condition) in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20873,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441017/CVE-2026-20873,Concurrent execution using shared resource with improper synchronization (race condition) in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
SQL Server 2019,CVE-2025-24999,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/18/26 23:32:39,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418542/CVE-2025-24999,Improper access control in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
Windows 11,CVE-2026-20919,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441011/CVE-2026-20919,Concurrent execution using shared resource with improper synchronization (race condition) in Windows SMB Server allows an authorized attacker to elevate privileges over a network.,1.6,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 09:06:51,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL22-NISHA,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20921,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441009/CVE-2026-20921,Concurrent execution using shared resource with improper synchronization (race condition) in Windows SMB Server allows an authorized attacker to elevate privileges over a network.,1.6,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/19/26 03:10:44,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLMD82,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-21265,Microsoft,Medium,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,6.4,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441115/CVE-2026-21265,"Windows Secure Boot stores Microsoft certificates in the UEFI KEK and DB. These original certificates are approaching expiration, and devices containing affected certificate versions must update them to maintain Secure Boot functionality and avoid compromising security by losing security fixes related to Windows boot manager or Secure Boot.
The operating system’s certificate update protection mechanism relies on firmware components that might contain defects, which can cause certificate trust updates to fail or behave unpredictably. This leads to potential disruption of the Secure Boot trust chain and requires careful validation and deployment to restore intended security guarantees.



Certificate Authority (CA)
Location
Purpose
Expiration Date




Microsoft Corporation KEK CA 2011
KEK
Signs updates to the DB and DBX
06/24/2026


Microsoft Corporation UEFI CA 2011
DB
Signs 3rd party boot loaders, Option ROMs, etc.
06/27/2026


Microsoft Windows Production PCA 2011
DB
Signs the Windows Boot Manager
10/19/2026



For more information see this CVE and Windows Secure Boot certificate expiration and CA updates.",0.5,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
SQL Server 2019,CVE-2024-28928,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/370865/CVE-2024-28928,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Windows 11,CVE-2026-20923,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441007/CVE-2026-20923,Use after free in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-21221,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441118/CVE-2026-21221,Concurrent execution using shared resource with improper synchronization (race condition) in Capability Access Management Service (camsvc) allows an authorized attacker to elevate privileges locally.,1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,10/24/25 23:25:28,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLMD49,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20922,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441008/CVE-2026-20922,Heap-based buffer overflow in Windows NTFS allows an authorized attacker to execute code locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/24/26 15:24:03,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLL26-RICHARD,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/19/26 04:47:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLLP-DAVID,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/19/26 03:38:22,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLL09-SERA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/19/26 02:31:08,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLMD22,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/18/26 13:34:30,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLLP-SMITA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/19/26 04:47:56,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLLP-VARSHA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/19/26 02:31:08,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLMD22,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2019,CVE-2025-55227,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,09/09/25 17:16:00,8.8,01/19/26 02:12:59,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/422076/CVE-2025-55227,Improper neutralization of special elements used in a command (command injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL38-ANKUR,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
Windows 11,CVE-2026-20860,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441030/CVE-2026-20860,Access of resource using incompatible type (type confusion) in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20859,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441031/CVE-2026-20859,Use after free in Windows Kernel-Mode Drivers allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 03:38:48,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL09-SERA,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20858,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441032/CVE-2026-20858,Use after free in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20857,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441033/CVE-2026-20857,Untrusted pointer dereference in Windows Cloud Files Mini Filter Driver allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20856,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,8.1,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441034/CVE-2026-20856,Improper input validation in Windows Server Update Service allows an unauthorized attacker to execute code over a network.,2.2,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/19/26 06:42:38,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLLP-PRANAY,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20863,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441027/CVE-2026-20863,Double free in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.,1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/18/26 13:21:30,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLL04-RAJI,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20862,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,5.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441028/CVE-2026-20862,Exposure of sensitive information to an unauthorized actor in Windows Management Services allows an authorized attacker to disclose information locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/23/26 16:30:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLLP-ROHAND,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20861,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441029/CVE-2026-20861,Concurrent execution using shared resource with improper synchronization (race condition) in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
