Endpoint,IP,OS,Group,Agent Version,System status,First Seen,Last Seen,Antivirus Database Version,EPP Best Practice,Open Alerts,Vulnerabilities,Misconfigurations
MABOPREAPP,192.168.152.47,Windows,N/A,4.7.0.8385,Warning,"01 Dec 2025, 05:30","21 Feb 2026, 16:08",N/A,No,0,0,0
MABODBSEC,10.8.172.20,Windows,STT instance,4.31.0.19214,OK,"12 Dec 2025, 12:54","21 Feb 2026, 16:04",8.20.72.186,Yes,0,12,53
MA-VLogger,192.168.101.245,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:05",8.20.72.186,Yes,0,35,48
MA-UDP1,100.63.27.13,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.216,Yes,0,7,53
MA-SYMPROX2,192.168.101.207,Windows,Manually Installed Agents,4.31.0.19139,OK,"01 Dec 2025, 05:31","12 Feb 2026, 11:51",8.20.71.172,Yes,0,2,39
MA-SYMPROX1,192.168.101.206,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:04",8.20.72.186,Yes,0,1,39
MA-SRV-02,100.63.27.13,Windows,Manually Installed Agents,4.30.0.18632,OK,"01 Dec 2025, 05:34","09 Feb 2026, 15:31",8.20.70.46,Yes,0,0,0
MA-SRV-01,100.63.27.13,Windows,Manually Installed Agents,4.31.0.19139,OK,"01 Dec 2025, 05:30","09 Feb 2026, 11:44",8.20.70.46,Yes,0,0,0
MA-REF-CMOTS-DB,10.8.172.24,Windows,STT instance,4.31.0.19214,OK,"11 Dec 2025, 17:14","21 Feb 2026, 16:07",8.20.72.186,Yes,0,27,44
MA-REF-CMOTS-APP2,192.168.152.44,Windows,STT instance,4.31.0.19214,OK,"10 Dec 2025, 18:16","21 Feb 2026, 16:05",8.20.72.186,Yes,0,2,41
MA-REF-CMOTS-APP,192.168.152.43,Windows,STT instance,4.31.0.19214,OK,"10 Dec 2025, 18:15","21 Feb 2026, 16:06",8.20.72.186,Yes,0,2,41
MA-PUB-02,192.168.101.111,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.200,Yes,0,0,45
MA-PUB-01,192.168.101.110,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:05",8.20.72.200,Yes,0,1,46
MA-PRIMEDB,192.168.101.54,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:06",8.20.72.216,Yes,0,3,46
MA-OPAPI-Feed1-DC,100.63.27.13,Windows,Manually Installed Agents,4.31.0.19139,OK,"09 Feb 2026, 15:36","17 Feb 2026, 11:57",8.20.72.48,Yes,0,0,4
MA-OPAPI-Feed1-DC,192.168.152.20,Windows,STT instance,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.186,Yes,0,2,24
MA-OPAPI-F1,100.63.27.13,Windows,Manually Installed Agents,4.31.0.19139,OK,"01 Dec 2025, 05:31","09 Feb 2026, 15:40",8.20.70.64,Yes,0,3,4
MA-MAC001-2,192.168.104.148,Mac,N/A,4.11.1.6442,Warning,"01 Dec 2025, 12:18","17 Feb 2026, 17:27",N/A,No,0,0,0
MA-GWDB-UAT,192.168.101.239,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:07",8.20.72.186,Yes,0,43,40
MA-GWAPP-UAT,192.168.101.238,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.186,Yes,0,10,42
MA-DCVM-EKYCP-APP02,192.168.152.36,Windows,STT instance,4.31.0.19214,OK,"15 Dec 2025, 09:46","21 Feb 2026, 16:07",8.20.72.186,Yes,0,4,18
MA-DCVM-EKYC-RS,192.168.152.28,Windows,STT instance,4.31.0.19214,OK,"15 Dec 2025, 09:36","21 Feb 2026, 16:05",8.20.72.186,Yes,0,4,18
MA-DCVM-EKYC-APP06,192.168.152.33,Windows,STT instance,4.31.0.19214,OK,"13 Dec 2025, 11:37","21 Feb 2026, 16:04",8.20.72.186,Yes,0,4,18
MA-DCVM-EKYC-APP05,192.168.152.32,Windows,STT instance,4.31.0.19214,OK,"12 Dec 2025, 12:51","21 Feb 2026, 16:06",8.20.72.186,Yes,0,4,18
MA-DCVM-EKYC-APP04,192.168.152.31,Windows,STT instance,4.31.0.19214,OK,"12 Dec 2025, 12:52","21 Feb 2026, 16:04",8.20.72.186,Yes,0,4,18
MA-DCVM-EKYC-APP03,192.168.152.30,Windows,STT instance,4.30.1.18852,OK,"13 Dec 2025, 11:14","30 Jan 2026, 02:03",8.20.70.46,Yes,0,3,18
MA-DCVM-EKYC-APP02,192.168.152.35,Windows,STT instance,4.31.0.19214,OK,"15 Dec 2025, 11:34","21 Feb 2026, 16:09",8.20.72.186,Yes,0,4,18
MA-ClassBO2,192.168.152.46,Windows,Manually Installed Agents,4.31.0.19214,OK,"11 Dec 2025, 17:43","21 Feb 2026, 16:06",8.20.72.186,Yes,0,3,41
MA-ClassBO1,192.168.152.45,Windows,Manually Installed Agents,4.31.0.19214,OK,"11 Dec 2025, 17:22","21 Feb 2026, 16:04",8.20.72.186,Yes,0,4,40
MA-CMOTS-WEB,192.168.152.25,Windows,STT instance,4.31.0.19214,OK,"10 Dec 2025, 18:12","21 Feb 2026, 16:04",8.20.72.186,Yes,0,2,45
MA-CMOTS-UAT-DB,10.7.132.13,Windows,STT instance,4.31.0.19214,OK,"11 Dec 2025, 17:30","21 Feb 2026, 16:07",8.20.72.186,Yes,0,38,43
MA-CMOTS-UAT-APPS,192.168.142.12,Windows,STT instance,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:04",8.20.72.186,Yes,0,5,44
MA-CMOTS-D-1,10.8.172.13,Windows,STT instance,4.31.0.19214,OK,"11 Dec 2025, 09:55","21 Feb 2026, 16:09",8.20.72.186,Yes,0,34,46
MA-CMOTS-APP3,192.168.152.40,Windows,STT instance,4.31.0.19214,OK,"11 Dec 2025, 09:22","21 Feb 2026, 16:07",8.20.72.186,Yes,0,2,42
MA-CMOTS-APP2,192.168.152.39,Windows,STT instance,4.31.0.19214,OK,"10 Dec 2025, 18:12","21 Feb 2026, 16:07",8.20.72.186,Yes,0,2,42
MA-CMOTS-APP1,192.168.152.38,Windows,STT instance,4.31.0.19214,OK,"10 Dec 2025, 16:47","21 Feb 2026, 16:05",8.20.72.186,Yes,0,2,42
MA-CMOTS-APP,192.168.152.26,Windows,STT instance,4.31.0.19214,OK,"10 Dec 2025, 18:12","21 Feb 2026, 16:06",8.20.72.186,Yes,0,4,44
MA-CLASSDPSLAVE,10.8.172.23,Windows,Manually Installed Agents,4.31.0.19214,OK,"26 Dec 2025, 11:57","21 Feb 2026, 16:08",8.20.72.186,Yes,0,28,51
MA-BingeFeed,192.168.101.235,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.186,Yes,0,1,42
MA-BigFix-DB,192.168.101.241,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:08",8.20.72.186,Yes,0,18,42
MA-BigFix-App,192.168.101.240,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.186,Yes,0,2,40
MA-BXADP-02-DC,10.222.37.149,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"17 Feb 2026, 18:34","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
MA-BOX-06,192.168.208.13,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:32","17 Feb 2026, 16:57",8.20.70.78,Yes,0,0,0
MA-BOX-05,192.168.208.12,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:34","04 Feb 2026, 18:41",8.20.70.62,Yes,0,0,0
MA-BOX-04,192.168.202.96,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:31","13 Feb 2026, 16:58",8.20.70.62,Yes,0,0,0
MA-BOX-03,10.223.108.172,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:32","13 Feb 2026, 20:06",8.20.70.62,Yes,0,0,0
MA-BOX-01,10.223.105.75,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:31","17 Feb 2026, 18:02",8.20.70.78,Yes,0,0,0
MA-02-mStockFeed-DC,192.168.152.22,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"03 Feb 2026, 18:15","21 Feb 2026, 16:09",8.20.72.212,No,0,0,0
MA-02-RSFEED-DC-ntt,172.20.80.160,Windows,Manually Installed Agents,4.31.0.19214,OK,"16 Feb 2026, 13:24","16 Feb 2026, 17:18",8.20.72.146,Yes,0,0,5
MA-02-RSFEED-DC,100.63.27.13,Windows,Manually Installed Agents,4.31.0.19214,OK,"09 Feb 2026, 11:44","16 Feb 2026, 13:24",8.20.72.48,Yes,0,1,32
MA-01-mStockFeed-DC,192.168.152.21,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"03 Feb 2026, 17:20","21 Feb 2026, 16:04",8.20.72.212,No,0,0,0
MA-01-mStockFeed-DC,192.168.152.21,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"26 Dec 2025, 12:58","03 Feb 2026, 16:31",8.20.71.176,Yes,0,0,0
MA-01-RSFeed-DR,192.168.252.12,Windows,Manually Installed Agents,4.30.1.18852,Warning,"02 Jan 2026, 15:27","21 Feb 2026, 16:07",8.20.72.186,Yes,0,1,20
MA-01-RSFeed-DC-ntt,172.20.80.184,Windows,Manually Installed Agents,4.31.0.19214,OK,"16 Feb 2026, 13:33","16 Feb 2026, 17:03",8.20.72.146,Yes,0,1,17
MA-01-RSFeed-DC,100.63.27.13,Windows,Manually Installed Agents,4.31.0.19214,OK,"09 Feb 2026, 15:30","16 Feb 2026, 13:33",8.20.72.48,Yes,0,0,0
LAMA-UAT-APP,10.40.40.99,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 17:13","20 Feb 2026, 21:56",8.20.72.196,No,0,0,0
KGISL-UATDB,192.168.101.183,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:08",8.20.72.216,Yes,0,2,44
KGISL-DBSRV,192.168.101.180,Windows,Windows Servers,4.31.0.19214,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.216,Yes,0,4,44
IT-NOC-02,192.168.101.155,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
IT-NOC-01,192.168.101.156,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
GreekApp,172.20.50.80,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:04",8.20.72.186,Yes,0,1,55
GENAI-TOOL,192.168.101.214,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:06",8.20.72.186,Yes,0,1,36
ESMSERVER,192.168.101.26,Windows,Windows Servers,4.31.0.19214,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:04",8.20.72.186,Yes,0,24,50
EKYC-UAT,10.7.132.11,Windows,STT instance,4.31.0.19214,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.186,Yes,0,54,49
EC2AMAZ-1IFAD6F,10.40.66.23,Windows,Manually Installed Agents,4.31.0.19214,OK,"20 Feb 2026, 09:10","21 Feb 2026, 16:08",8.20.72.192,Yes,0,20,39
DESKTOP-4D87TLB,172.20.110.85,Windows,Manually Installed Agents,4.31.0.19214,OK,"20 Feb 2026, 13:04","20 Feb 2026, 13:58",8.20.72.196,Yes,0,0,4
CMOTS_AWS,192.168.101.237,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:07",8.20.72.186,Yes,0,1,38
Buyback-prod-sqldb,10.20.85.23,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","20 Feb 2026, 16:57",8.20.72.192,Yes,0,31,43
BackOfficeHyperV,192.168.101.171,Windows,Manually Installed Agents,4.31.0.19214,OK,"23 Dec 2025, 13:46","21 Feb 2026, 16:06",8.20.72.186,Yes,0,1,40
BO-OPP-02,10.8.172.17,Windows,STT instance,4.31.0.19214,OK,"05 Dec 2025, 19:23","21 Feb 2026, 16:07",8.20.72.186,Yes,0,27,48
Aikyam-Strapi-Dashboard-and-CM-Web-EC2,10.20.81.65,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
AE-UAT-APP,10.40.57.219,Windows,Manually Installed Agents,4.31.0.19214,OK,"20 Feb 2026, 09:08","20 Feb 2026, 21:57",8.20.72.192,Yes,0,1,30
AE-UAT-AGENT,10.40.49.161,Windows,Manually Installed Agents,4.31.0.19214,OK,"20 Feb 2026, 09:03","20 Feb 2026, 21:56",8.20.72.192,Yes,0,0,28
AE-PROD-APP,10.23.1.6,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:05",8.20.72.186,Yes,0,0,29
AE-PROD-AGENT,10.23.2.202,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:07",8.20.72.186,Yes,0,1,31
